manifestURL,canvasId,urlImage,folderPath,imageLabel,imageWidthAsDeclared,imageHeightAsDeclared,htmlCode,imageFileName,imageWidthAsDownloaded,imageHeightAsDownloaded
,,https://iiif.irht.cnrs.fr/iiif/France/Beaune/Bibliotheque+AF8-municipale/210546201+AF8-S+AF8-053+AF8-052/DEPOT/210546201+AF8-S+AF8-053+AF8-052+AF8-0104/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Beaune+AF8-Biblioth+AOg-que+AF8-municipale+AF8-053+AF8-052+AF8-f+AF8-096v+AC0-097.jpg,,6496,4872,,France+AF8-Beaune+AF8-Biblioth+AOg-que+AF8-municipale+AF8-053+AF8-052+AF8-f+AF8-096v+AC0-097.jpg,6496,4872
,,https://iiif.irht.cnrs.fr/iiif/France/Beaune/Bibliotheque+AF8-municipale/210546201+AF8-S+AF8-055+AF8-054/DEPOT/210546201+AF8-S+AF8-055+AF8-054+AF8-0057/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Beaune+AF8-Biblioth+AOg-que+AF8-municipale+AF8-055+AF8-054+AF8-f+AF8-050v+AC0-051.jpg,,6496,4872,,France+AF8-Beaune+AF8-Biblioth+AOg-que+AF8-municipale+AF8-055+AF8-054+AF8-f+AF8-050v+AC0-051.jpg,6496,4872
,,https://iiif.irht.cnrs.fr/iiif/France/Bordeaux/Bibliotheque+AF8-municipale/330636101+AF8-MS0094/DEPOT/330636101+AF8-MS0094+AF8-0086/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Bordeaux+AF8-Biblioth+AOg-que+AF8-municipale+AF8-0094+AF8-80.jpg,,5500,3889,,France+AF8-Bordeaux+AF8-Biblioth+AOg-que+AF8-municipale+AF8-0094+AF8-80.jpg,5500,3889
,,https://iiif.irht.cnrs.fr/iiif/France/Bordeaux/Bibliotheque+AF8-municipale/330636101+AF8-MS0094/DEPOT/330636101+AF8-MS0094+AF8-0042/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Bordeaux+AF8-Biblioth+AOg-que+AF8-municipale+AF8-0094+AF8-f+AF8-36.jpg,,5500,3955,,France+AF8-Bordeaux+AF8-Biblioth+AOg-que+AF8-municipale+AF8-0094+AF8-f+AF8-36.jpg,5500,3955
,,https://iiif.irht.cnrs.fr/iiif/France/Bordeaux/Bibliotheque+AF8-municipale/330636101+AF8-MS0094/DEPOT/330636101+AF8-MS0094+AF8-0059/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Bordeaux+AF8-Biblioth+AOg-que+AF8-municipale+AF8-0094+AF8-f+AF8-53.jpg,,5500,3787,,France+AF8-Bordeaux+AF8-Biblioth+AOg-que+AF8-municipale+AF8-0094+AF8-f+AF8-53.jpg,5500,3787
,,https://iiif.irht.cnrs.fr/iiif/France/Bordeaux/Bibliotheque+AF8-municipale/330636101+AF8-MS1525/DEPOT/330636101+AF8-MS1525+AF8-0109/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Bordeaux+AF8-Biblioth+AOg-que+AF8-municipale+AF8-1525+AF8-f+AF8-105v+AC0-106.jpg,,5500,4220,,France+AF8-Bordeaux+AF8-Biblioth+AOg-que+AF8-municipale+AF8-1525+AF8-f+AF8-105v+AC0-106.jpg,5500,4220
,,https://iiif.irht.cnrs.fr/iiif/France/Bordeaux/Bibliotheque+AF8-municipale/330636101+AF8-INC319/DEPOT/330636101+AF8-INC319+AF8-0047/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Bordeaux+AF8-Biblioth+AOg-que+AF8-municipale+AF8-Inc+AF8-319+AF8-f+AF8-037v+AC0-038.jpg,,5500,4354,,France+AF8-Bordeaux+AF8-Biblioth+AOg-que+AF8-municipale+AF8-Inc+AF8-319+AF8-f+AF8-037v+AC0-038.jpg,5500,4354
,,https://iiif.irht.cnrs.fr/iiif/France/Bordeaux/Bibliotheque+AF8-municipale/330636101+AF8-INC319/DEPOT/330636101+AF8-INC319+AF8-0071/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Bordeaux+AF8-Biblioth+AOg-que+AF8-municipale+AF8-Inc+AF8-319+AF8-f+AF8-061v+AC0-062.jpg,,5500,4265,,France+AF8-Bordeaux+AF8-Biblioth+AOg-que+AF8-municipale+AF8-Inc+AF8-319+AF8-f+AF8-061v+AC0-062.jpg,5500,4265
,,https://iiif.irht.cnrs.fr/iiif/France/Boulogne+AC0-sur+AC0-Mer/Bibliotheque+AF8-municipale/B621606201+AF8-MS0089/DEPOT/621606201+AF8-MS0089+AF8-0017/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Boulogne+AC0-sur+AC0-Mer+AF8-Biblioth+AOg-que+AF8-municipale+AF8-0089+AF8-f+AF8-010v+AC0-011.jpg,,5436,4080,,France+AF8-Boulogne+AC0-sur+AC0-Mer+AF8-Biblioth+AOg-que+AF8-municipale+AF8-0089+AF8-f+AF8-010v+AC0-011.jpg,5436,4080
,,https://iiif.irht.cnrs.fr/iiif/France/Boulogne+AC0-sur+AC0-Mer/Bibliotheque+AF8-municipale/B621606201+AF8-MS0089/DEPOT/621606201+AF8-MS0089+AF8-0037/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Boulogne+AC0-sur+AC0-Mer+AF8-Biblioth+AOg-que+AF8-municipale+AF8-0089+AF8-f+AF8-030v+AC0-031.jpg,,5436,4080,,France+AF8-Boulogne+AC0-sur+AC0-Mer+AF8-Biblioth+AOg-que+AF8-municipale+AF8-0089+AF8-f+AF8-030v+AC0-031.jpg,5436,4080
,,https://iiif.irht.cnrs.fr/iiif/France/Boulogne+AC0-sur+AC0-Mer/Bibliotheque+AF8-municipale/B621606201+AF8-MS0089/DEPOT/621606201+AF8-MS0089+AF8-0053/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Boulogne+AC0-sur+AC0-Mer+AF8-Biblioth+AOg-que+AF8-municipale+AF8-0089+AF8-f+AF8-046v+AC0-047.jpg,,5436,4080,,France+AF8-Boulogne+AC0-sur+AC0-Mer+AF8-Biblioth+AOg-que+AF8-municipale+AF8-0089+AF8-f+AF8-046v+AC0-047.jpg,5436,4080
,,https://iiif.irht.cnrs.fr/iiif/France/Boulogne+AC0-sur+AC0-Mer/Bibliotheque+AF8-municipale/B621606201+AF8-MS0504/DEPOT/621606201+AF8-MS0504+AF8-0073/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Boulogne+AC0-sur+AC0-Mer+AF8-Biblioth+AOg-que+AF8-municipale+AF8-0504+AF8-f+AF8-068v+AC0-069.jpg,,5436,4080,,France+AF8-Boulogne+AC0-sur+AC0-Mer+AF8-Biblioth+AOg-que+AF8-municipale+AF8-0504+AF8-f+AF8-068v+AC0-069.jpg,5436,4080
,,https://iiif.irht.cnrs.fr/iiif/France/Caen/Musee+AF8-des+AF8-Beaux+AF8-Arts/141185204+AF8-coll+AF8-mancel+AF8-ms0238/DEPOT/141185204+AF8-coll+AF8-mancel+AF8-ms0238+AF8-0014/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Caen+AF8-Mus+AOk-e+AF8-des+AF8-Beaux+AC0-Arts+AF8-FMM238+AF8-f+AF8-007v+AC0-008.jpg,,6496,4872,,France+AF8-Caen+AF8-Mus+AOk-e+AF8-des+AF8-Beaux+AC0-Arts+AF8-FMM238+AF8-f+AF8-007v+AC0-008.jpg,6496,4872
,,https://iiif.irht.cnrs.fr/iiif/France/Caen/Musee+AF8-des+AF8-Beaux+AF8-Arts/141185204+AF8-coll+AF8-mancel+AF8-ms0238/DEPOT/141185204+AF8-coll+AF8-mancel+AF8-ms0238+AF8-0016/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Caen+AF8-Mus+AOk-e+AF8-des+AF8-Beaux+AC0-Arts+AF8-FMM238+AF8-f+AF8-009v+AC0-010.jpg,,6496,4872,,France+AF8-Caen+AF8-Mus+AOk-e+AF8-des+AF8-Beaux+AC0-Arts+AF8-FMM238+AF8-f+AF8-009v+AC0-010.jpg,6496,4872
,,https://iiif.irht.cnrs.fr/iiif/France/Caen/Musee+AF8-des+AF8-Beaux+AF8-Arts/141185204+AF8-coll+AF8-mancel+AF8-ms0239/DEPOT/141185204+AF8-coll+AF8-mancel+AF8-ms0239+AF8-0106/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Caen+AF8-Mus+AOk-e+AF8-des+AF8-Beaux+AC0-Arts+AF8-FMM239+AF8-f+AF8-097v+AC0-098.jpg,,6496,4872,,France+AF8-Caen+AF8-Mus+AOk-e+AF8-des+AF8-Beaux+AC0-Arts+AF8-FMM239+AF8-f+AF8-097v+AC0-098.jpg,6496,4872
,,https://iiif.irht.cnrs.fr/iiif/France/Caen/Musee+AF8-des+AF8-Beaux+AF8-Arts/141185204+AF8-coll+AF8-mancel+AF8-ms0241/DEPOT/141185204+AF8-coll+AF8-mancel+AF8-ms0241+AF8-0036/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Caen+AF8-Mus+AOk-e+AF8-des+AF8-Beaux+AC0-Arts+AF8-FMM241+AF8-f+AF8-030v+AC0-031.jpg,,6496,4872,,France+AF8-Caen+AF8-Mus+AOk-e+AF8-des+AF8-Beaux+AC0-Arts+AF8-FMM241+AF8-f+AF8-030v+AC0-031.jpg,6496,4872
,,https://iiif.irht.cnrs.fr/iiif/France/Caen/Musee+AF8-des+AF8-Beaux+AF8-Arts/141185204+AF8-coll+AF8-mancel+AF8-ms0241/DEPOT/141185204+AF8-coll+AF8-mancel+AF8-ms0241+AF8-0225/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Caen+AF8-Mus+AOk-e+AF8-des+AF8-Beaux+AC0-Arts+AF8-FMM241+AF8-f+AF8-219v+AC0-220.jpg,,6496,4872,,France+AF8-Caen+AF8-Mus+AOk-e+AF8-des+AF8-Beaux+AC0-Arts+AF8-FMM241+AF8-f+AF8-219v+AC0-220.jpg,6496,4872
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0062/DEPOT/M601415401+AF8-MS0062+AF8-0144/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0062+AF8-1423+AF8-f+AF8-137v+AC0-138.jpg,,7216,5412,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0062+AF8-1423+AF8-f+AF8-137v+AC0-138.jpg,7216,5412
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0065/DEPOT/M601415401+AF8-MS0065+AF8-0055/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0065+AF8-1284+AF8-f+AF8-050v+AC0-051.jpg,,6845,4848,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0065+AF8-1284+AF8-f+AF8-050v+AC0-051.jpg,6845,4848
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0065/DEPOT/M601415401+AF8-MS0065+AF8-0079/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0065+AF8-1284+AF8-f+AF8-074v+AC0-075.jpg,,6845,4848,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0065+AF8-1284+AF8-f+AF8-074v+AC0-075.jpg,6845,4848
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0065/DEPOT/M601415401+AF8-MS0065+AF8-0141/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0065+AF8-1284+AF8-f+AF8-136v+AC0-137.jpg,,7109,5016,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0065+AF8-1284+AF8-f+AF8-136v+AC0-137.jpg,7109,5016
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0066/DEPOT/M601415401+AF8-MS0066+AF8-0070/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0066+AF8-1383+AF8-f+AF8-065v+AC0-066.jpg,,5436,4080,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0066+AF8-1383+AF8-f+AF8-065v+AC0-066.jpg,5436,4080
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0066/DEPOT/M601415401+AF8-MS0066+AF8-0095/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0066+AF8-1383+AF8-f+AF8-090v+AC0-091.jpg,,5436,4080,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0066+AF8-1383+AF8-f+AF8-090v+AC0-091.jpg,5436,4080
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0067/DEPOT/M601415401+AF8-MS0067+AF8-0035/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0067+AF8-1371+AF8-f+AF8-028v+AC0-029.jpg,,7216,5412,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0067+AF8-1371+AF8-f+AF8-028v+AC0-029.jpg,7216,5412
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0068/DEPOT/M601415401+AF8-MS0068+AF8-0277/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0068+AF8-1141+AF8-f+AF8-269v+AC0-270.jpg,,7216,5412,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0068+AF8-1141+AF8-f+AF8-269v+AC0-270.jpg,7216,5412
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0070/DEPOT/M601415401+AF8-MS0070+AF8-0025/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0070+AF8-1457+AF8-f+AF8-019v+AC0-020.jpg,,7216,5412,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0070+AF8-1457+AF8-f+AF8-019v+AC0-020.jpg,7216,5412
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0073/DEPOT/M601415401+AF8-MS0073+AF8-0099/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0073+AF8-1355+AF8-f+AF8-094v+AC0-095.jpg,,7216,5412,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0073+AF8-1355+AF8-f+AF8-094v+AC0-095.jpg,7216,5412
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0078/DEPOT/M601415401+AF8-MS0078+AF8-0041/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0078+AF8-1567+AF8-f+AF8-037v+AC0-038.jpg,,5436,4080,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0078+AF8-1567+AF8-f+AF8-037v+AC0-038.jpg,5436,4080
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0078/DEPOT/M601415401+AF8-MS0078+AF8-0059/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0078+AF8-1567+AF8-f+AF8-055v+AC0-056.jpg,,5436,4080,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0078+AF8-1567+AF8-f+AF8-055v+AC0-056.jpg,5436,4080
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0078/DEPOT/M601415401+AF8-MS0078+AF8-0130/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0078+AF8-1567+AF8-f+AF8-126v+AC0-127.jpg,,5436,4080,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0078+AF8-1567+AF8-f+AF8-126v+AC0-127.jpg,5436,4080
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0078/DEPOT/M601415401+AF8-MS0078+AF8-0151/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0078+AF8-1567+AF8-f+AF8-147v+AC0-148.jpg,,5436,4080,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0078+AF8-1567+AF8-f+AF8-147v+AC0-148.jpg,5436,4080
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0078/DEPOT/M601415401+AF8-MS0078+AF8-0185/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0078+AF8-1567+AF8-f+AF8-181v+AC0-182.jpg,,5436,4080,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0078+AF8-1567+AF8-f+AF8-181v+AC0-182.jpg,5436,4080
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0079/DEPOT/M601415401+AF8-MS0079+AF8-0017/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0079+AF8-1397+AF8-f+AF8-010v+AC0-011.jpg,,7216,5412,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0079+AF8-1397+AF8-f+AF8-010v+AC0-011.jpg,7216,5412
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0080/DEPOT/M601415401+AF8-MS0080+AF8-0076/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0080+AF8-1399+AF8-f+AF8-071v+AC0-072.jpg,,7216,5412,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0080+AF8-1399+AF8-f+AF8-071v+AC0-072.jpg,7216,5412
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0083/DEPOT/M601415401+AF8-MS0083+AF8-0124/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0083+AF8-1385+AF8-f+AF8-118v+AC0-119.jpg,,7216,5412,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0083+AF8-1385+AF8-f+AF8-118v+AC0-119.jpg,7216,5412
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0083/DEPOT/M601415401+AF8-MS0083+AF8-0140/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0083+AF8-1385+AF8-f+AF8-134v+AC0-135.jpg,,7216,5412,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0083+AF8-1385+AF8-f+AF8-134v+AC0-135.jpg,7216,5412
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0084/DEPOT/M601415401+AF8-MS0084+AF8-0058/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0084+AF8-0071+AF8-f+AF8-051v+AC0-052.jpg,,7216,5412,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0084+AF8-0071+AF8-f+AF8-051v+AC0-052.jpg,7216,5412
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0084/DEPOT/M601415401+AF8-MS0084+AF8-0173/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0084+AF8-0071+AF8-f+AF8-166v+AC0-167.jpg,,7216,5412,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0084+AF8-0071+AF8-f+AF8-166v+AC0-167.jpg,7216,5412
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0085/DEPOT/M601415401+AF8-MS0085+AF8-0162/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0085+AF8-1175+AF8-f+AF8-156v+AC0-157.jpg,,7216,5412,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0085+AF8-1175+AF8-f+AF8-156v+AC0-157.jpg,7216,5412
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0086/DEPOT/M601415401+AF8-MS0086+AF8-0121/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0086+AF8-1178+AF8-f+AF8-115v+AC0-116.jpg,,7216,5412,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0086+AF8-1178+AF8-f+AF8-115v+AC0-116.jpg,7216,5412
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0087/DEPOT/M601415401+AF8-MS0087+AF8-0066/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0087+AF8-1557+AF8-f+AF8-060v+AC0-061.jpg,,7216,5412,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0087+AF8-1557+AF8-f+AF8-060v+AC0-061.jpg,7216,5412
,,https://iiif.irht.cnrs.fr/iiif/France/Chantilly/Bibliotheque+AF8-du+AF8-chateau/M601415401+AF8-MS0087/DEPOT/M601415401+AF8-MS0087+AF8-0120/full/full/0/default.jpg,HORAE+AC0-LSv2/img/France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0087+AF8-1557+AF8-f+AF8-114v+AC0-115.jpg,,7216,5412,,France+AF8-Chantilly+AF8-Biblioth+AOg-que+AF8-et+AF8-archives+AF8-du+AF8-Mus+AOk-e+AF8-Cond+AOkAXw-0087+AF8-1557+AF8-f+AF8-114v+AC0-115.jpg,7216,5412
