image,label,x,y,width,height
2082.jpg,Illustration,0.219263204616067,0.418891170431212,0.187749667110519,0.219199178644764
2082.jpg,Illustration,0.573457612072792,0.671457905544148,0.164225477141589,0.215605749486653
2083.jpg,Decoration,0.650187734668336,0.48767697954903,0.0538172715894869,0.850026219192449
2083.jpg,Decoration,0.39549436795995,0.486103828002098,0.0519399249061327,0.850026219192449
2085.jpg,Initial,0.139516129032258,0.746575342465753,0.0546370967741935,0.0773401826484018
2085.jpg,Initial,0.739516129032258,0.351883561643836,0.0512096774193548,0.0804794520547945
2089.jpg,Illustration,0.596,0.613246873552571,0.718666666666667,0.466882816118573
2090.jpg,Illustration,0.210127591706539,0.480780101752403,0.324960127591707,0.343131712832109
2091.jpg,Illustration,0.440366972477064,0.438216560509554,0.7217125382263,0.240127388535032
2092.jpg,Illustration,0.461711711711712,0.593316195372751,0.849099099099099,0.597429305912596
2093.jpg,Illustration,0.674665178571429,0.278377298161471,0.299107142857143,0.220623501199041
2093.jpg,Illustration,0.338448660714286,0.273581135091926,0.292410714285714,0.227018385291767
2095.jpg,Illustration,0.435153583617747,0.814901047729919,0.703071672354949,0.245634458672875
2095.jpg,Illustration,0.45221843003413,0.30034924330617,0.424914675767918,0.287543655413271
2097.jpg,Initial,0.217857142857143,0.246886843530049,0.227142857142857,0.164049810503519
2099.jpg,Illustration,0.619614512471655,0.207102195716996,0.296296296296296,0.199647600975874
2103.jpg,Illustration,0.496272134203169,0.460864485981308,0.753494874184529,0.764018691588785
2104.jpg,Illustration,0.634728118051344,0.512416009348525,0.139882757226602,0.737072743207713
2104.jpg,Initial,0.215686274509804,0.486707566462168,0.092581362441884,0.128834355828221
2111.jpg,Initial,0.131390874106652,0.352509652509653,0.0940076965365586,0.0675675675675676
2111.jpg,Initial,0.1434854315558,0.486872586872587,0.119296316657504,0.0787644787644788
2113.jpg,Initial,0.112041467304625,0.195308083663087,0.149920255183413,0.115884680610514
2113.jpg,Illustration,0.221291866028708,0.648671565856416,0.336124401913876,0.239966082532504
2115.jpg,Decoration,0.148093841642229,0.3206962327134,0.0537023460410557,0.0226514067715784
2115.jpg,Decoration,0.150659824046921,0.569504053409633,0.0487536656891496,0.0232474964234621
2117.jpg,Illustration,0.433431085043988,0.294570502431118,0.333137829912023,0.233387358184765
2117.jpg,Illustration,0.416422287390029,0.642625607779579,0.428739002932551,0.26580226904376
2118.jpg,Illustration,0.674,0.73953488372093,0.407333333333333,0.241472868217054
2119.jpg,Illustration,0.628405375953505,0.352591792656587,0.167090446785325,0.258639308855292
2119.jpg,Illustration,0.237922266618235,0.797516198704104,0.168543407192154,0.257019438444924
2119.jpg,Illustration,0.627315655648384,0.691144708423326,0.185615691972394,0.294816414686825
2119.jpg,Illustration,0.232110424990919,0.537796976241901,0.172902288412641,0.265658747300216
2120.jpg,Initial,0.105058365758755,0.298957126303592,0.0972762645914397,0.0869061413673233
2122.jpg,Illustration,0.396877567789647,0.191184280403611,0.373870172555464,0.219065321295805
2122.jpg,Illustration,0.393179950698439,0.531067445565587,0.37633525061627,0.244822092405736
2125.jpg,Illustration,0.676658163265306,0.257045260461144,0.466836734693878,0.310845431255337
2126.jpg,Decoration,0.299337260677467,0.100193610842207,0.344256259204713,0.0435624394966118
2126.jpg,Initial,0.163107511045655,0.27541142303969,0.0736377025036819,0.0939012584704743
2127.jpg,Illustration,0.427593470247499,0.295059625212947,0.482885729331227,0.402725724020443
2127.jpg,Initial,0.141126908899421,0.604088586030664,0.114270668773038,0.0773424190800681
2130.jpg,Initial,0.226039783001808,0.251264755480607,0.113924050632911,0.075885328836425
2131.jpg,Illustration,0.7125,0.459785522788204,0.381875,0.2609472743521
2133.jpg,Illustration,0.387994143484627,0.517148014440433,0.1800878477306,0.115523465703971
2133.jpg,Illustration,0.837481698389458,0.513537906137184,0.206442166910688,0.112815884476534
2133.jpg,Illustration,0.623718887262079,0.517148014440433,0.250366032210835,0.11101083032491
2134.jpg,Initial,0.611197511664075,0.32997311827957,0.13426645930534,0.17741935483871
2134.jpg,Illustration,0.642301710730949,0.706989247311828,0.189735614307932,0.258064516129032
2135.jpg,Illustration,0.595166163141994,0.563703703703704,0.527693856998993,0.381481481481482
2136.jpg,Initial,0.27991452991453,0.372784810126582,0.240384615384615,0.145569620253165
2138.jpg,Illustration,0.408666666666667,0.462191073404648,0.503333333333333,0.283290298782737
2139.jpg,Illustration,0.553571428571429,0.461024498886414,0.791666666666667,0.484966592427617
2140.jpg,Illustration,0.567523236741389,0.433025404157044,0.292509568069984,0.334872979214781
2141.jpg,Illustration,0.583646616541353,0.403669724770642,0.610902255639098,0.394495412844037
2143.jpg,Initial,0.144040331292762,0.459534240258243,0.145840835433922,0.091768503573899
2143.jpg,Illustration,0.263593806265754,0.690569518100069,0.354699315808426,0.228729536546
2144.jpg,Illustration,0.410805300713558,0.435897435897436,0.440366972477064,0.260897435897436
2145.jpg,Illustration,0.619,0.627107652399481,0.415,0.319066147859922
2146.jpg,Illustration,0.478426395939086,0.380648105887723,0.61992385786802,0.173893199452305
2148.jpg,Initial,0.146355353075171,0.510729613733906,0.143507972665148,0.0967616074912212
2149.jpg,Illustration,0.395333333333333,0.194165907019143,0.228666666666667,0.154512306289882
2156.jpg,Illustration,0.610717100078802,0.22498803255146,0.474389282899921,0.281953087601723
2157.jpg,Initial,0.54119425547997,0.371645432366495,0.0988284202569917,0.0741393331526159
2157.jpg,Initial,0.54119425547997,0.596232041203578,0.103363567649282,0.0725128761181892
2158.jpg,Illustration,0.477034649476229,0.57972972972973,0.554391619661563,0.481351351351351
2160.jpg,Illustration,0.716692189892803,0.719346049046322,0.4104134762634,0.230699364214351
2166.jpg,Illustration,0.609752689674445,0.594047378011743,0.1256112896465,0.613484511034622
2168.jpg,Illustration,0.333649289099526,0.771428571428572,0.441232227488152,0.294642857142857
2169.jpg,Illustration,0.619375,0.390154968094804,0.71125,0.521877848678213
2170.jpg,Illustration,0.541,0.799384615384615,0.751,0.235076923076923
2170.jpg,Illustration,0.72,0.269538461538462,0.461,0.286769230769231
2171.jpg,Illustration,0.638955823293173,0.203137679199351,0.215261044176707,0.214227752231539
2171.jpg,Illustration,0.620883534136546,0.624830944008656,0.270281124497992,0.204490127130106
2172.jpg,Illustration,0.569556451612903,0.719562243502052,0.360887096774194,0.217510259917921
2173.jpg,Illustration,0.776,0.292235494880546,0.364666666666667,0.241467576791809
2173.jpg,Illustration,0.332,0.169795221843003,0.344666666666667,0.218856655290102
2174.jpg,Illustration,0.423299947285187,0.420996441281139,0.524512387981023,0.19644128113879
2174.jpg,Decoration,0.568792830785451,0.481138790035587,0.0716921454928835,0.0626334519572954
2175.jpg,Illustration,0.399657924743444,0.591175322139789,0.59236031927024,0.402577118313159
2177.jpg,Illustration,0.3824,0.415929203539823,0.4056,0.270464601769912
2177.jpg,Illustration,0.364,0.770464601769912,0.4352,0.310287610619469
2179.jpg,Illustration,0.545550847457627,0.444915254237288,0.864406779661017,0.63771186440678
2182.jpg,Illustration,0.434075342465753,0.779344073647871,0.745291095890411,0.256041426927503
2182.jpg,Illustration,0.440068493150685,0.269850402761795,0.440924657534247,0.277042577675489
2183.jpg,Illustration,0.141333333333333,0.590222222222222,0.283333333333333,0.190222222222222
2185.jpg,Illustration,0.38702201622248,0.247873633049818,0.285631517960603,0.207776427703524
2187.jpg,Illustration,0.613425925925926,0.366590649942987,0.270061728395062,0.248004561003421
2187.jpg,Illustration,0.596836419753086,0.589509692132269,0.27662037037037,0.18842645381984
2188.jpg,Illustration,0.591370558375635,0.221513944223108,0.674492385786802,0.19800796812749
2189.jpg,Initial,0.532,0.41391426563598,0.188,0.123682361208714
2191.jpg,Illustration,0.45959595959596,0.697272378025355,0.284511784511785,0.20630042258932
2192.jpg,Illustration,0.5764631843927,0.37713378324732,0.775959723096287,0.206034140531957
2194.jpg,Initial,0.145256468452111,0.156687518617814,0.169314571039492,0.117664581471552
2194.jpg,Initial,0.152519291874716,0.5510872803098,0.169314571039492,0.12719690199583
2196.jpg,Illustration,0.680666666666667,0.337444933920705,0.151333333333333,0.235242290748899
2197.jpg,Illustration,0.453038674033149,0.70986920332937,0.688766114180479,0.451843043995244
2198.jpg,Initial,0.174037361799466,0.302262196783865,0.0945482272207396,0.0741346415917144
2205.jpg,Illustration,0.776819923371648,0.448922863099375,0.317049808429119,0.236970118137596
2206.jpg,Illustration,0.444444444444444,0.578976334617501,0.727034120734908,0.413869014859659
2209.jpg,Initial,0.0984848484848485,0.29055963821368,0.154306220095694,0.109383832673827
2210.jpg,Decoration,0.254444444444444,0.102167182662539,0.07,0.0363777089783282
2210.jpg,Initial,0.310555555555556,0.222523219814241,0.152777777777778,0.111068111455108
2211.jpg,Illustration,0.629778051787916,0.311479234717685,0.123304562268804,0.173821745216986
2211.jpg,Illustration,0.31596794081381,0.685254316378908,0.117139334155364,0.360709286047597
2211.jpg,Illustration,0.313501849568434,0.314745683621092,0.1211467324291,0.180354643023798
2213.jpg,Illustration,0.677333333333333,0.681467181467181,0.436666666666667,0.209266409266409
2216.jpg,Illustration,0.525155925155925,0.30070357907617,0.562577962577963,0.405934536555522
2218.jpg,Illustration,0.428903345724907,0.740700218818381,0.58550185873606,0.355853391684902
2219.jpg,Initial,0.235655737704918,0.34875,0.182377049180328,0.11625
2219.jpg,Decoration,0.534836065573771,0.10875,0.76844262295082,0.1
2219.jpg,Initial,0.194672131147541,0.47375,0.0983606557377049,0.06375
2221.jpg,Initial,0.196149447197865,0.43111897631364,0.0947388486465879,0.0773209910155187
2221.jpg,Initial,0.56481128478841,0.796624013068337,0.0970263057567671,0.0740539068881024
2221.jpg,Initial,0.192718261532596,0.724884290770487,0.0924513915364087,0.0724203648243942
2221.jpg,Initial,0.56481128478841,0.276476994282603,0.0924513915364087,0.0707868227606861
2222.jpg,Illustration,0.604143947655398,0.191309987029831,0.562704471101418,0.296368352788586
2225.jpg,Initial,0.302795031055901,0.54923339011925,0.124741200828157,0.0804088586030664
2226.jpg,Illustration,0.493727598566308,0.37758346581876,0.588112305854241,0.347774244833068
2228.jpg,Illustration,0.786,0.428241808952469,0.265333333333333,0.175357637286571
2230.jpg,Illustration,0.347333333333333,0.674830444611907,0.384666666666667,0.218914845516202
2230.jpg,Initial,0.234666666666667,0.20120572720422,0.176666666666667,0.0998492840994725
2231.jpg,Initial,0.320610687022901,0.636316337148803,0.141984732824427,0.0936524453694069
2233.jpg,Initial,0.529927563858178,0.172610944731827,0.0901639344262295,0.069289409202287
2238.jpg,Illustration,0.497420781134856,0.726466239526861,0.346352247605011,0.246426811237063
2238.jpg,Illustration,0.487840825350037,0.268112370625924,0.356669123065586,0.270576638738295
2241.jpg,Illustration,0.490833333333333,0.467372134038801,0.976666666666667,0.84538506760729
2242.jpg,Illustration,0.608636363636364,0.269911504424779,0.225909090909091,0.186861810755616
2247.jpg,Illustration,0.639740566037736,0.71876341777587,0.362617924528302,0.103048518677544
2247.jpg,Illustration,0.720518867924528,0.38364104765994,0.232311320754717,0.0869471876341778
2247.jpg,Illustration,0.496167452830189,0.385358522971232,0.216686320754717,0.0740661227994848
2247.jpg,Illustration,0.272700471698113,0.380635465865178,0.194575471698113,0.0805066552168313
2247.jpg,Illustration,0.281544811320755,0.715757835981108,0.371462264150943,0.0933877200515243
2247.jpg,Illustration,0.158903301886792,0.380420781451267,0.0952240566037736,0.0869471876341778
2248.jpg,Illustration,0.51910531220876,0.519567757009346,0.804287045666356,0.275408878504673
2249.jpg,Illustration,0.518217054263566,0.358033573141487,0.840697674418605,0.423501199040767
2250.jpg,Illustration,0.43890977443609,0.467278287461774,0.421052631578947,0.277064220183486
2251.jpg,Illustration,0.145118733509235,0.571875,0.15391380826737,0.2075
2251.jpg,Initial,0.55584872471416,0.5975,0.115215479331574,0.095
2252.jpg,Illustration,0.726449275362319,0.402614379084967,0.297101449275362,0.204575163398693
2254.jpg,Illustration,0.541333333333333,0.443555555555556,0.275333333333333,0.154666666666667
2254.jpg,Illustration,0.554666666666667,0.574666666666667,0.263333333333333,0.120666666666667
2255.jpg,Illustration,0.393,0.680933852140078,0.315,0.201037613488975
2256.jpg,Decoration,0.932481751824818,0.486779481755685,0.0679744525547445,0.919619249074564
2256.jpg,Decoration,0.124087591240876,0.491274457958752,0.0802919708029197,0.928344791115812
2257.jpg,Initial,0.148737650933041,0.203710862002319,0.12788144895719,0.0916119056822574
2259.jpg,Initial,0.06,0.125780553077609,0.106,0.0691347011596789
2262.jpg,Initial,0.162,0.49001996007984,0.247333333333333,0.190119760479042
2262.jpg,Decoration,0.349333333333333,0.093812375249501,0.619333333333333,0.115768463073852
2264.jpg,Initial,0.190630048465267,0.448717948717949,0.211227786752827,0.133699633699634
2264.jpg,Decoration,0.455169628432956,0.0766614338042909,0.710823909531502,0.0562532705389848
2266.jpg,Illustration,0.393223010244287,0.613075060532688,0.456264775413712,0.275544794188862
2267.jpg,Illustration,0.358666666666667,0.253606681852696,0.39,0.249430523917995
2269.jpg,Initial,0.12124678295682,0.807223672758921,0.0909350872176151,0.133594429939077
2270.jpg,Illustration,0.600472813238771,0.499524714828897,0.515366430260047,0.299429657794677
2273.jpg,Illustration,0.488,0.462829736211031,0.562,0.407194244604317
2275.jpg,Illustration,0.606198034769463,0.639739766874492,0.229024943310658,0.178774735700732
2276.jpg,Illustration,0.4931640625,0.508177570093458,0.326171875,0.196261682242991
2278.jpg,Illustration,0.514822134387352,0.247641509433962,0.305335968379447,0.219339622641509
2278.jpg,Illustration,0.487154150197629,0.716194968553459,0.233201581027668,0.20440251572327
2280.jpg,Illustration,0.805297209866559,0.359664719329439,0.215325515568136,0.135255270510541
2282.jpg,Illustration,0.454241071428571,0.459911894273128,0.322544642857143,0.239647577092511
2282.jpg,Illustration,0.159598214285714,0.463436123348018,0.290178571428571,0.266079295154185
2285.jpg,Illustration,0.421370967741936,0.448016415868673,0.357862903225806,0.222298221614227
2285.jpg,Illustration,0.409274193548387,0.20656634746922,0.367943548387097,0.222298221614227
2286.jpg,Initial,0.238983723699881,0.671333333333333,0.164747915839619,0.128666666666667
2289.jpg,Illustration,0.351496329757199,0.119983100971694,0.275550536420102,0.178707224334601
2290.jpg,Initial,0.16235504014273,0.514092446448703,0.134701159678858,0.0901916572717024
2290.jpg,Illustration,0.448706512042819,0.343291995490417,0.64228367528992,0.206313416009019
2291.jpg,Illustration,0.544950055493896,0.456600726685507,0.653163152053274,0.467097295115059
2292.jpg,Decoration,0.837772844987051,0.116774347930127,0.0469848316685165,0.0226130653266332
2292.jpg,Decoration,0.188494265630781,0.117731514716439,0.0490196078431373,0.0206987317540081
2293.jpg,Illustration,0.594008922880816,0.332138590203106,0.72912683237731,0.260852250099562
2295.jpg,Initial,0.222531293463143,0.133213321332133,0.201668984700974,0.135013501350135
2298.jpg,Illustration,0.47,0.492910195813639,0.727,0.677920324105334
2299.jpg,Illustration,0.721861471861472,0.794409937888199,0.455627705627706,0.236024844720497
2301.jpg,Illustration,0.366629464285714,0.712430055955236,0.285435267857143,0.209432454036771
2302.jpg,Illustration,0.46,0.539002108222066,0.387,0.26914968376669
2303.jpg,Illustration,0.431419457735247,0.478606356968215,0.300239234449761,0.191625916870416
2304.jpg,Illustration,0.44030482641829,0.549444738233739,0.698560541913633,0.317292437863564
2306.jpg,Illustration,0.795959595959596,0.469470827679783,0.251851851851852,0.170511080958842
2307.jpg,Illustration,0.235909822866345,0.290842872008325,0.338969404186796,0.22372528616025
2310.jpg,Illustration,0.411732753938077,0.260336906584992,0.456816947311244,0.135145482388974
2311.jpg,Initial,0.294964028776978,0.68803611738149,0.15892740353172,0.107900677200903
2311.jpg,Initial,0.265533028122956,0.883069977426637,0.105297580117724,0.0835214446952596
2312.jpg,Illustration,0.456810631229236,0.485614307931571,0.759136212624585,0.784214618973562
2313.jpg,Illustration,0.517521902377973,0.592788971367975,0.511264080100125,0.302757158006363
2315.jpg,Illustration,0.9033203125,0.851630073186959,0.1416015625,0.0625415834996673
2315.jpg,Illustration,0.771484375,0.420492348636061,0.0966796875,0.0565535595475715
2315.jpg,Illustration,0.7646484375,0.143047238855622,0.42578125,0.104457751164338
2315.jpg,Illustration,0.8828125,0.91350632069195,0.1083984375,0.0372588157019295
2315.jpg,Illustration,0.2880859375,0.471057884231537,0.1748046875,0.0352628077178975
2315.jpg,Illustration,0.546875,0.249500998003992,0.1611328125,0.0432468396540253
2315.jpg,Illustration,0.9150390625,0.786427145708583,0.1015625,0.0705256154357951
2315.jpg,Illustration,0.63671875,0.506320691949434,0.080078125,0.0612109115103127
2315.jpg,Illustration,0.7333984375,0.24018629407851,0.2099609375,0.053226879574185
2318.jpg,Illustration,0.469413233458177,0.79662447257384,0.716604244694132,0.220253164556962
2318.jpg,Illustration,0.470661672908864,0.328270042194093,0.710362047440699,0.306329113924051
2320.jpg,Illustration,0.280565371024735,0.318055555555556,0.47208480565371,0.307407407407407
2325.jpg,Illustration,0.773959021810972,0.674388111888112,0.310641110376735,0.126311188811189
2325.jpg,Illustration,0.810971579643093,0.256555944055944,0.239920687376074,0.27534965034965
2328.jpg,Initial,0.304201680672269,0.645476772616137,0.176470588235294,0.117359413202934
2328.jpg,Illustration,0.431932773109244,0.200488997555012,0.391596638655462,0.183374083129584
2328.jpg,Illustration,0.774789915966387,0.275061124694377,0.314285714285714,0.310513447432763
2330.jpg,Illustration,0.478935698447894,0.373570520965693,0.924611973392461,0.481575603557815
2337.jpg,Illustration,0.357333333333333,0.509784735812133,0.184,0.249510763209393
2339.jpg,Illustration,0.424050632911392,0.382861967074715,0.393670886075949,0.249683410721824
2340.jpg,Illustration,0.793,0.308161708619375,0.232,0.162471395881007
2342.jpg,Illustration,0.552884615384615,0.627599243856333,0.450320512820513,0.232041587901701
2343.jpg,Illustration,0.787688442211055,0.539166666666667,0.198492462311558,0.155
2343.jpg,Illustration,0.650753768844221,0.173333333333333,0.424623115577889,0.1775
2343.jpg,Illustration,0.543969849246231,0.55,0.233668341708543,0.1625
2343.jpg,Illustration,0.304020100502513,0.545,0.21105527638191,0.159166666666667
2343.jpg,Illustration,0.297738693467337,0.176666666666667,0.208542713567839,0.165833333333333
2346.jpg,Initial,0.153119092627599,0.45125,0.0982986767485822,0.065
2346.jpg,Initial,0.151228733459357,0.3625,0.102079395085066,0.0675
2347.jpg,Illustration,0.307300509337861,0.320420506912442,0.209252971137521,0.161002304147465
2349.jpg,Initial,0.207225089321159,0.197333333333333,0.128622469233823,0.130333333333333
2352.jpg,Illustration,0.288198103266596,0.571377587437545,0.342465753424658,0.156316916488223
2352.jpg,Illustration,0.608535300316122,0.563882940756602,0.337723919915701,0.141684511063526
2354.jpg,Illustration,0.357821405953135,0.203020134228188,0.279607346421786,0.25755033557047
2355.jpg,Illustration,0.60441292356186,0.377486910994764,0.373522458628842,0.241361256544503
2357.jpg,Illustration,0.7483989021043,0.305269186712486,0.36779505946935,0.215922107674685
2360.jpg,Initial,0.172,0.76375,0.084,0.0525
2360.jpg,Illustration,0.284,0.15,0.292,0.1575
2360.jpg,Illustration,0.756,0.19875,0.358,0.2225
2360.jpg,Initial,0.172,0.8525,0.092,0.0575
2361.jpg,Initial,0.192028985507246,0.169370538611291,0.139492753623188,0.114211550940947
2362.jpg,Illustration,0.520604395604396,0.762033694344164,0.542124542124542,0.302346570397112
2364.jpg,Illustration,0.581852791878173,0.627110908261068,0.40989847715736,0.380191693290735
2366.jpg,Illustration,0.473076923076923,0.571942446043166,0.95,0.642685851318945
2371.jpg,Illustration,0.50390625,0.501067615658363,0.98828125,0.919572953736655
2372.jpg,Initial,0.563367252543941,0.520188425302826,0.121646623496762,0.085464333781965
2374.jpg,Initial,0.21654501216545,0.562855664769788,0.399026763990268,0.283497154681842
2377.jpg,Illustration,0.744635193133047,0.256133464180569,0.293991416309013,0.196270853778214
2377.jpg,Illustration,0.744635193133047,0.453385672227674,0.489270386266094,0.204121687929343
2378.jpg,Illustration,0.254,0.273504273504274,0.429333333333333,0.235267656320288
2379.jpg,Illustration,0.56929955290611,0.252520623281393,0.311475409836066,0.19019248395967
2380.jpg,Illustration,0.411290322580645,0.522021075385031,0.701612903225807,0.124020534990543
2380.jpg,Illustration,0.411290322580645,0.731964333963794,0.701612903225807,0.1159146176709
2381.jpg,Illustration,0.541182682154171,0.650447227191413,0.420802534318902,0.288372093023256
2383.jpg,Illustration,0.783333333333333,0.755241345685032,0.354666666666667,0.257435397367138
2386.jpg,Initial,0.19421101774043,0.604499274310595,0.142857142857143,0.124092888243832
2386.jpg,Initial,0.272642390289449,0.376632801161103,0.290382819794585,0.260522496371553
2386.jpg,Illustration,0.619047619047619,0.661828737300436,0.292250233426704,0.133526850507983
2387.jpg,Illustration,0.417,0.180803571428571,0.768,0.322172619047619
2393.jpg,Initial,0.263973063973064,0.104693140794224,0.105723905723906,0.065884476534296
2394.jpg,Illustration,0.519038076152305,0.259452812788196,0.411623246492986,0.326775284352905
2394.jpg,Illustration,0.576352705410822,0.66369505072241,0.15751503006012,0.153089455886874
2397.jpg,Illustration,0.858,0.62411681582666,0.173333333333333,0.12246820536976
2397.jpg,Illustration,0.857333333333333,0.804521902967499,0.18,0.145077720207254
2397.jpg,Illustration,0.688666666666667,0.64625529910504,0.166666666666667,0.201130475741875
2399.jpg,Initial,0.34,0.527111111111111,0.118333333333333,0.0773333333333333
2401.jpg,Illustration,0.455367231638418,0.607908847184987,0.615819209039548,0.302949061662198
2402.jpg,Illustration,0.766697163769442,0.785223367697595,0.347666971637694,0.228522336769759
2404.jpg,Initial,0.189068100358423,0.375844259038538,0.128434886499403,0.0804529201430274
2406.jpg,Illustration,0.302687411598303,0.479578392621871,0.435643564356436,0.557312252964427
2406.jpg,Illustration,0.67963224893918,0.582784365393061,0.221711456859972,0.273605621431708
2407.jpg,Decoration,0.557035064358633,0.170864946889226,0.560585885486019,0.109559939301973
2411.jpg,Illustration,0.66383701188455,0.313382269904009,0.416808149405773,0.291360813099944
2411.jpg,Illustration,0.531409168081494,0.762281197063806,0.530560271646859,0.300959909655562
2413.jpg,Illustration,0.283034257748777,0.51463343958273,0.456769983686786,0.591712547087801
2414.jpg,Illustration,0.533333333333333,0.543594306049822,0.470707070707071,0.45729537366548
2417.jpg,Illustration,0.505833333333333,0.475,1,0.867857142857143
2418.jpg,Illustration,0.244565217391304,0.238237810094098,0.279589371980676,0.185201026518392
2418.jpg,Illustration,0.733091787439614,0.288280581693755,0.42512077294686,0.330196749358426
2420.jpg,Illustration,0.627484709480122,0.431076672104405,0.190175840978593,0.141653072321914
2423.jpg,Illustration,0.315459212778095,0.372271624898949,0.351112378779236,0.586095392077607
2424.jpg,Decoration,0.48134328358209,0.780423280423281,0.296641791044776,0.0881834215167549
2425.jpg,Illustration,0.475266362252664,0.333497294638465,0.916666666666667,0.606984751598623
2429.jpg,Illustration,0.734761120263591,0.292364016736402,0.337314662273476,0.21260460251046
2430.jpg,Illustration,0.602631578947368,0.585175879396985,0.119122807017544,0.566834170854271
2434.jpg,Illustration,0.449380165289256,0.590714285714286,0.582644628099174,0.396428571428571
2435.jpg,Illustration,0.657351154313487,0.734421768707483,0.390846496557311,0.236734693877551
2435.jpg,Illustration,0.633454840016201,0.182857142857143,0.29485621709194,0.164353741496599
2436.jpg,Illustration,0.607565011820331,0.258928571428571,0.326241134751773,0.235294117647059
2436.jpg,Illustration,0.592592592592593,0.718487394957983,0.335697399527187,0.226890756302521
2441.jpg,Illustration,0.708365019011407,0.45662100456621,0.31787072243346,0.425114155251142
2441.jpg,Illustration,0.29467680608365,0.280365296803653,0.305703422053232,0.394520547945205
2442.jpg,Decoration,0.118374558303887,0.499343314946152,0.0781802120141343,0.905437352245863
2442.jpg,Decoration,0.89178445229682,0.49986866298923,0.0543286219081272,0.907013396375099
2445.jpg,Illustration,0.62798126064736,0.261740132526649,0.265119250425894,0.169979832901181
2445.jpg,Initial,0.522998296422487,0.532987611639297,0.0934838160136286,0.0622299049265341
2447.jpg,Illustration,0.766089658233467,0.432751540041068,0.224145583666223,0.273613963039014
2448.jpg,Illustration,0.445945945945946,0.527961948688383,0.564656964656965,0.157249927933122
2449.jpg,Decoration,0.555266203703704,0.262989095574086,0.398726851851852,0.0917254650416934
2449.jpg,Initial,0.478877314814815,0.55462903570665,0.202546296296296,0.146461406884755
2453.jpg,Initial,0.164580725907384,0.261406333870102,0.0957446808510638,0.0950080515297907
2454.jpg,Initial,0.165270798436628,0.734270134228188,0.14572864321608,0.12248322147651
2454.jpg,Illustration,0.263819095477387,0.367030201342282,0.321608040201005,0.3125
2456.jpg,Illustration,0.572666666666667,0.48071104387292,0.61,0.34947049924357
2457.jpg,Illustration,0.406976744186047,0.245848080588075,0.196149447197865,0.293084671930302
2458.jpg,Illustration,0.398,0.260444444444444,0.219666666666667,0.133555555555556
2458.jpg,Illustration,0.444666666666667,0.66,0.280333333333333,0.191555555555556
2458.jpg,Illustration,0.740666666666667,0.666666666666667,0.277666666666667,0.182
2462.jpg,Illustration,0.242294520547945,0.297180667433832,0.428938356164384,0.273878020713464
2467.jpg,Illustration,0.264,0.269953051643193,0.324,0.172143974960876
2467.jpg,Illustration,0.274666666666667,0.444444444444444,0.307333333333333,0.177230046948357
2468.jpg,Initial,0.185483870967742,0.775,0.092741935483871,0.06
2468.jpg,Initial,0.175403225806452,0.13625,0.0907258064516129,0.055
2468.jpg,Initial,0.171370967741935,0.215,0.0786290322580645,0.05
2468.jpg,Illustration,0.354838709677419,0.515,0.461693548387097,0.2875
2469.jpg,Illustration,0.510031678986272,0.577342047930283,0.690601900739176,0.431372549019608
2470.jpg,Illustration,0.684,0.257853403141361,0.497,0.267015706806283
2471.jpg,Initial,0.209528965890633,0.498420221169036,0.0671358960476448,0.0939968404423381
2472.jpg,Initial,0.142164781906301,0.336996336996337,0.154281098546042,0.097331240188383
2472.jpg,Decoration,0.436187399030695,0.097592883307169,0.762924071082391,0.0596546310832025
2474.jpg,Illustration,0.460952380952381,0.636010362694301,0.632380952380952,0.419689119170984
2476.jpg,Illustration,0.298,0.546978385531539,0.455333333333333,0.299514777238641
2478.jpg,Illustration,0.464041095890411,0.332970620239391,0.811643835616438,0.527747551686616
2480.jpg,Illustration,0.427015250544662,0.192145862552595,0.42483660130719,0.272089761570828
2486.jpg,Illustration,0.423529411764706,0.601485148514852,0.467226890756303,0.331683168316832
2492.jpg,Illustration,0.522998296422487,0.284101599247413,0.47870528109029,0.253998118532455
2492.jpg,Illustration,0.524701873935264,0.606773283160865,0.463373083475298,0.253057384760113
2493.jpg,Illustration,0.707089552238806,0.721910112359551,0.287779850746269,0.212780898876405
2493.jpg,Illustration,0.720615671641791,0.27247191011236,0.166977611940299,0.258426966292135
2493.jpg,Illustration,0.394123134328358,0.541432584269663,0.171641791044776,0.263342696629214
2495.jpg,Illustration,0.531669865642994,0.631746031746032,0.284069097888676,0.315873015873016
2497.jpg,Illustration,0.301993230537796,0.574082675336739,0.0718315156073712,0.0757083139804923
2497.jpg,Illustration,0.685220007521625,0.350673478866698,0.105678826626551,0.0678123548536925
2497.jpg,Illustration,0.690861226024821,0.597770552717139,0.10154193305754,0.0562006502554575
2497.jpg,Illustration,0.679954870251974,0.112865768694844,0.103046257991726,0.0562006502554575
2497.jpg,Illustration,0.679954870251974,0.218300046446818,0.0586686724332456,0.0803529958197864
2497.jpg,Illustration,0.698758931929297,0.711565257779842,0.10154193305754,0.0548072457036693
2497.jpg,Illustration,0.694622038360286,0.825359962842545,0.0755923279428357,0.0887134231305156
2499.jpg,Illustration,0.576962283384302,0.678388746803069,0.431192660550459,0.252557544757033
2501.jpg,Illustration,0.263914485809067,0.754699024506305,0.239402875046074,0.17083035926719
2501.jpg,Decoration,0.151124216734243,0.334760885082084,0.0481017323995577,0.0264097073518915
